topic,model,condition,language,prompt_type,unit_id,kind,label,word_count,excerpt_count
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u4,CONCEPT,General physical and chemical properties of alkaline earth metals,58,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u5,CONCEPT,Trend in reactivity down Group 2 and its atomic explanation,56,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u6,CONCEPT,Reaction of alkaline earth metals with oxygen,42,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u7,CONCEPT,Reaction of alkaline earth metals with water,61,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u8,CONCEPT,Reaction of alkaline earth metals with acids,33,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u9,EXAMPLE,Properties and uses of magnesium oxide,19,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u10,EXAMPLE,"Properties, uses, and acid reaction of calcium carbonate",29,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u11,EXAMPLE,Properties and uses of calcium hydroxide,18,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u12,EXAMPLE,Properties and uses of magnesium sulfate,15,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u13,EXAMPLE,Flame test colours of alkaline earth metal ions,35,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u14,CAVEAT,Anomalous behaviour of beryllium and group exceptions,56,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u15,EXAMPLE,Role of magnesium in chlorophyll,13,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u16,EXAMPLE,Biological roles of calcium in human physiology,10,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u17,EXAMPLE,Application of strontium in red pyrotechnics,9,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u18,EXAMPLE,Applications of barium in medical imaging and fireworks,11,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u19,EXAMPLE,Application of beryllium in lightweight aerospace and electronic alloys,11,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,english,English,english,u20,STUDY_SUPPORT,Summary recap of Group 2 properties and importance,42,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u1,CONCEPT,Introduction and members of the alkaline earth metals family,58,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u2,CONCEPT,Origin and historical meaning of the name alkaline earth metals,49,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u3,CONCEPT,General physical and chemical properties and group trends of alkaline earth metals,163,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u4,EXAMPLE,Everyday occurrences and practical applications of calcium,22,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u5,EXAMPLE,Everyday occurrences and practical applications of magnesium,29,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u6,EXAMPLE,Medical application of barium,17,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u7,EXAMPLE,Technical applications and hazard of beryllium,16,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u8,CONCEPT,Comparative table between alkali metals (Group 1) and alkaline earth metals (Group 2),38,1
ch-6_alkaline_earth_metals,grok-4.3,english,English,english,u9,STUDY_SUPPORT,Summary recap of alkaline earth metal characteristics,54,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u1,CONCEPT,"Definition, members, and naming of alkaline earth metals",60,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u2,CONCEPT,Physical properties of alkaline earth metals,65,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u3,CONCEPT,Chemical properties and reactions of alkaline earth metals,81,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u4,EXAMPLE,Biological importance of calcium and magnesium,17,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u5,EXAMPLE,Industrial applications of alkaline earth metals,26,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u6,EXAMPLE,Radioactivity and historic application of radium,17,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u7,STUDY_SUPPORT,Summary recap of alkaline earth metal characteristics,31,1
ch-6_alkaline_earth_metals,llama-4-maverick,english,English,english,u8,STUDY_SUPPORT,Practice questions on alkaline earth metals,45,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-english,French,english,u1,CONCEPT,Definition and constituent elements of alkaline earth metals,30,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-english,French,english,u2,CONCEPT,Electronic configuration and chemical reactivity of alkaline earth metals,51,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-english,French,english,u3,CONCEPT,Physical properties of alkaline earth metals,20,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-english,French,english,u4,CONCEPT,Periodic trends within the alkaline earth metal group,25,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-english,French,english,u5,EXAMPLE,"Real-world and everyday applications of magnesium, calcium, and barium",23,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-english,French,english,u6,CONCEPT,Reactivity of alkaline earth metals with water compared to alkali metals,24,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u1,CONCEPT,Position in the periodic table and elements comprising Group 2,74,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u2,CONCEPT,Valence electronic configuration and formation of +2 cations,111,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u3,CONCEPT,Physical and chemical properties of alkaline earth metals,132,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u4,EXAMPLE,Biological and mineral applications of calcium,25,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u5,EXAMPLE,"Biological role, combustion, and pyrotechnic uses of magnesium",55,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u6,EXAMPLE,Pyrotechnic flame colors of strontium and barium,26,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-english,French,english,u7,STUDY_SUPPORT,Summary recap for revision,41,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u1,CONCEPT,Definition and list of group 2 alkaline earth metals,61,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u2,CONCEPT,Etymological origin of the term alkaline earth metals,47,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u3,CONCEPT,Electronic configuration and formation of divalent cations,58,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u4,CONCEPT,Physical properties and periodic trend in reactivity,74,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u5,CONCEPT,Reaction of alkaline earth metals with dioxygen,52,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u6,CONCEPT,Reaction of alkaline earth metals with water,70,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u7,CONCEPT,Reaction of alkaline earth metals with acids,36,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u8,CONCEPT,Natural occurrence of alkaline earth metals in mineral compounds,67,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u9,EXAMPLE,Everyday and industrial applications of magnesium,44,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u10,EXAMPLE,Everyday and industrial applications of calcium,30,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u11,EXAMPLE,Application of strontium in pyrotechnics,9,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u12,EXAMPLE,Medical imaging application of barium,25,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-english,French,english,u13,STUDY_SUPPORT,Summary and recap of alkaline earth metal characteristics,79,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u1,CONCEPT,"Definition, etymology, and constituent elements of Group 2 alkaline earth metals",64,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u2,CONCEPT,Valence electron configuration and formation of +2 cations,26,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u3,CONCEPT,Reactivity trend down Group 2 and comparison with alkali metals,33,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u4,CONCEPT,Physical properties of alkaline earth metals,23,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u5,CONCEPT,Formation of basic oxides and hydroxides,25,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u6,EXAMPLE,Biological and dietary importance of calcium,12,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u7,EXAMPLE,"Biological, metallurgical, and pyrotechnic applications of magnesium",27,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u8,EXAMPLE,Medical use of barium in radiology,11,1
ch-6_alkaline_earth_metals,grok-4.3,french-english,French,english,u9,STUDY_SUPPORT,Summary of alkaline earth metals' significance,20,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u1,CONCEPT,Definition and members of the alkaline earth metals group,42,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u2,CONCEPT,Valence electron configuration and divalent cation formation,33,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u3,CONCEPT,Chemical reactivity trends and reaction with water,50,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u4,EXAMPLE,Reaction of magnesium with hot water,23,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u5,CONCEPT,Physical properties of alkaline earth metals,27,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u6,EXAMPLE,Applications of magnesium,18,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u7,EXAMPLE,Biological role and applications of calcium,28,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u8,EXAMPLE,Applications of barium,23,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-english,French,english,u9,CONCEPT,Safety hazards and storage precautions for alkaline earth metals,54,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u1,CONCEPT,Definition and elements of group 2 alkaline earth metals,28,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u2,CONCEPT,Valence shell configuration of alkaline earth metals,25,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u3,CONCEPT,Formation of divalent cations,33,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u4,CONCEPT,Chemical reactivity of alkaline earth metals,28,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u5,CONCEPT,Physical metallic properties of alkaline earth metals,23,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u6,EXAMPLE,Biological role of calcium in bones and teeth,10,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u7,EXAMPLE,Occurrence of magnesium in diet and muscular function,15,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u8,EXAMPLE,Application of strontium and barium in pyrotechnics,19,1
ch-6_alkaline_earth_metals,claude-sonnet-5,french-native,French,native,u9,ANALOGY,Backpack analogy for electron loss,34,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-native,French,native,u1,CONCEPT,"Periodic table position, elements, and etymology of alkaline earth metals",112,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-native,French,native,u2,CONCEPT,"Valence electrons, octet rule, and cation formation in alkaline earth metals",125,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-native,French,native,u3,CONCEPT,Physical and chemical properties of alkaline earth metals,141,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-native,French,native,u4,EXAMPLE,Everyday occurrences and applications of calcium,29,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-native,French,native,u5,EXAMPLE,Everyday biological and structural applications of magnesium,44,1
ch-6_alkaline_earth_metals,gemini-3.8-flash,french-native,French,native,u6,STUDY_SUPPORT,Exam review summary of key alkaline earth metal concepts,49,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u1,CONCEPT,"Definition, periodic table position, and list of alkaline earth metals",65,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u2,CONCEPT,Etymology of the term alkaline earth metals,47,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u3,CONCEPT,Valence electronic configuration and formation of divalent cations,69,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u4,CONCEPT,General physical and chemical properties,76,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u5,CONCEPT,Reactivity trend with water,81,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u6,CONCEPT,Reactivity with oxygen and metal oxide formation,52,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u7,EXAMPLE,Applications of magnesium in everyday life and industry,42,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u8,EXAMPLE,Occurrences and uses of calcium in daily life and nature,53,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u9,EXAMPLE,Medical application of barium sulfate,26,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u10,CONCEPT,Characteristic flame test colors of alkaline earth metal ions,47,1
ch-6_alkaline_earth_metals,gpt-5.6-terra,french-native,French,native,u11,STUDY_SUPPORT,Summary recap of key alkaline earth metal concepts,68,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u1,CONCEPT,Definition and constituent elements of alkaline earth metals,76,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u2,CONCEPT,Etymology and historical origin of the name alkaline earth metals,29,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u3,CONCEPT,Electronic configuration and cation formation of alkaline earth metals,42,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u4,CONCEPT,Physical and chemical properties of alkaline earth metals,105,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u5,CONCEPT,Comparison between alkali metals and alkaline earth metals,42,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u6,EXAMPLE,Practical applications of magnesium,20,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u7,EXAMPLE,Practical applications of calcium,12,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u8,EXAMPLE,Practical applications of barium,16,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u9,STUDY_SUPPORT,Memory aid on periodic trends down Group 2,33,1
ch-6_alkaline_earth_metals,grok-4.3,french-native,French,native,u10,STUDY_SUPPORT,Check-for-understanding practice question about magnesium in fireworks,37,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u1,CONCEPT,Definition and constituent elements of the alkaline earth metals,45,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u2,CONCEPT,Common physical and electronic characteristics of alkaline earth metals,84,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u3,CONCEPT,Chemical reactivity and characteristic reactions of alkaline earth metals,78,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u4,EXAMPLE,Applications of calcium and magnesium in construction,22,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u5,EXAMPLE,Application of magnesium as a reducing agent in metallurgy,15,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u6,EXAMPLE,Applications of calcium and barium in medicine,18,1
ch-6_alkaline_earth_metals,llama-4-maverick,french-native,French,native,u7,EXAMPLE,Application of radium in nuclear applications,13,1
ch-6_alkaline_earth_metals,claude-sonnet-5,hindi-english,Hindi,english,u1,CONCEPT,Introduction and list of Group 2 alkaline earth metal elements,47,1
ch-6_alkaline_earth_metals,claude-sonnet-5,hindi-english,Hindi,english,u2,CONCEPT,Etymology and origin of the name alkaline earth metals,45,1
ch-6_alkaline_earth_metals,claude-sonnet-5,hindi-english,Hindi,english,u3,CONCEPT,General valence electronic configuration of alkaline earth metals,21,1
ch-6_alkaline_earth_metals,claude-sonnet-5,hindi-english,Hindi,english,u4,CONCEPT,Metallic lustre and appearance of alkaline earth metals,11,1
ch-6_alkaline_earth_metals,claude-sonnet-5,hindi-english,Hindi,english,u5,CONCEPT,Valency and divalent cation formation,21,1
ch-6_alkaline_earth_metals,claude-sonnet-5,hindi-english,Hindi,english,u6,CONCEPT,Chemical reactivity and downward group trend,29,1
